sample_name	target_intended	stratum	canonical_smiles	leakage_class	max_tanimoto_to_training	max_tanimoto_to_approved	iptm	interface_pae_min	intended_target_rank	intended_target_cosine	top10_off_target_genes	top10_off_target_cosines	top10_off_target_ranks	max_off_target_cosine	n_other_decoder_targets_in_top50	qed	mw	logp	ro5_compliant
dec_PARP2_1086	PARP2	top_cosine	CC(CS)CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1=O	C	0.8696	0.3678	0.98	0.81	1	0.3033	PARP2;Parp2;Parp1;PARP1;PARP3;PARP6;PARP8;PARP16;PARP12;PARP10	0.3033;0.2939;0.2757;0.2709;0.2658;0.2459;0.2319;0.2250;0.2078;0.1789	1;2;4;6;8;32;33;40;41;43	0.3033	1	0.5212	484.55	1.727	True
dec_PARP2_1087	PARP2	top_cosine	CC(CP)OC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1	C	0.6806	0.3976	0.97	0.81	3	0.3032	Parp1;PARP1;PARP2;PARP14;Parp2;PARP3;PARP15;PARP12;PARP10;PARP8	0.3057;0.3040;0.3032;0.3000;0.2971;0.2880;0.2809;0.2788;0.2666;0.2642	1;2;4;5;10;19;28;32;47;50	0.3057	1	0.5403	500.47	2.035	False
dec_PARP2_1088	PARP2	top_cosine	CCCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4F)CC3)cc2[nH]c1=O	C	0.8923	0.2188	0.97	0.82	3	0.3032	PARP3;Parp2;PARP2;Parp1;PARP1;PARP16;PARP4;PARP11;PARP8;TNKS2	0.3158;0.3044;0.3032;0.2765;0.2751;0.2396;0.2361;0.2102;0.2091;0.2072	1;2;3;14;15;51;52;59;60;61	0.3158	1	0.5727	438.51	2.091	True
dec_PARP2_1089	PARP2	top_cosine	CCCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O	C	0.8852	0.2021	0.97	0.81	2	0.3027	PARP3;PARP2;Parp2;Parp1;PARP1;PARP4;PARP11;TNKS2;TNKS;PARP16	0.3144;0.3027;0.3024;0.2782;0.2769;0.2427;0.2142;0.2135;0.2087;0.2084	1;2;3;14;15;30;58;59;75;79	0.3144	1	0.6331	420.52	1.952	True
dec_PARP2_1090	PARP2	top_cosine	CCC(C)(O)CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1=O	C	0.8261	0.3636	0.97	0.81	1	0.3019	PARP2;Parp2;PARP3;PARP1;Parp1;PARP8;PARP12;PARP16;PARP6;PARP11	0.3019;0.2970;0.2764;0.2668;0.2649;0.2319;0.2314;0.2181;0.2178;0.1968	1;2;4;5;11;38;39;40;41;42	0.3019	1	0.5168	496.54	1.713	True
dec_PARP2_1092	PARP2	top_cosine	CNC(=O)c1ccc(N2CCN(Cc3cnc4cc(CCS)c(=O)[nH]c4c3)C[C@H]2C)cn1	C	0.8551	0.2245	0.97	0.86	1	0.3011	PARP2;Parp2;PARP3;PARP12;Parp1;PARP1;parE;gyrB;PAH;PARP4	0.3011;0.2977;0.2934;0.2684;0.2643;0.2641;0.2530;0.2498;0.2411;0.2400	1;2;3;4;7;8;20;22;38;39	0.3011	1	0.4945	452.58	1.861	True
dec_PARP2_1093	PARP2	top_cosine	CCCc1cc2ncc(CN3CCN(c4cnc(C(=O)NC)nc4)CC3)cc2[nH]c1=O	C	0.7077	0.1978	0.97	0.81	2	0.3011	PARP3;PARP2;Parp2;Parp1;PARP1;PARP4;TNKS2;PARP16;PARP11;TNKS	0.3214;0.3011;0.3003;0.2901;0.2895;0.2622;0.2296;0.2290;0.2253;0.2239	1;9;13;14;15;27;58;59;69;79	0.3214	1	0.6186	421.51	1.347	True
dec_PARP2_1094	PARP2	top_cosine	Cc1cc2ncc(N3CCN(Cc4cnc5cc(CCN)c(=O)[nH]c5c4)CC3)cc2[nH]c1=O	C	0.6557	0.1778	0.81	2.12	1	0.3007	PARP2;Parp2;Parp1;PARP1;PARP3;tgt;TNKS2;PARP4;TNKS;PARP12	0.3007;0.2978;0.2906;0.2868;0.2736;0.2349;0.2340;0.2337;0.2310;0.2292	1;2;3;4;8;51;58;59;104;117	0.3007	1	0.4228	445.53	1.291	True
dec_PARP2_1096	PARP2	top_cosine	NCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC5CC5)nc4)CC3)cc2[nH]c1=O	C	0.8615	0.2105	0.97	0.81	2	0.3005	Parp2;PARP2;Parp1;PARP1;PARP3;PARP4;TNKS2;TNKS;tgt;PARP12	0.3030;0.3005;0.2774;0.2760;0.2652;0.2114;0.2069;0.2034;0.1988;0.1922	1;2;3;4;7;51;52;70;83;125	0.3030	1	0.5302	433.52	0.991	True
dec_PARP2_1097	PARP2	scaffold_div	O=c1[nH]c2c(OCCCN3CC=C(c4nc5c(c(=O)[nH]4)COCC5)CC3)cccc2nc1SCP	C	0.3625	0.1351	0.83	2.48	7	0.3012	Tnks2;Tnks;PARP1;TNKS2;TNKS;Parp1;PARP2;Parp2;PARP4;PARP10	0.3057;0.3055;0.3051;0.3047;0.3041;0.3015;0.3012;0.2996;0.2682;0.2594	1;2;3;4;6;11;13;17;46;115	0.3057	1	0.2685	513.56	2.562	False
dec_PARP2_1099	PARP2	scaffold_div	Cc1cc(F)cc2c(=O)[nH]c(CCN3CCC(C(=O)c4ccc(OCN)cc4)CC3)nc12	C	0.5244	0.2188	0.97	0.83	3	0.2953	Parp1;PARP1;PARP2;Parp2;TNKS;Tnks;Tnks2;TNKS2;PARP3;PARP14	0.3121;0.3067;0.2953;0.2947;0.2808;0.2799;0.2725;0.2719;0.2663;0.2406	1;2;5;6;8;9;10;12;27;92	0.3121	1	0.4346	438.5	2.803	True
dec_PARP2_1100	PARP2	scaffold_div	CCc1ccc(NC(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)cn1	C	0.5385	0.3103	0.91	0.9	2	0.2940	PARP3;PARP2;Parp2;PARP16;Parp1;PARP8;PARP6;PARP1;rep;PARP10	0.3220;0.2940;0.2924;0.2501;0.2420;0.2399;0.2389;0.2371;0.2281;0.2127	1;2;3;14;16;17;19;20;23;40	0.3220	1	0.5205	418.43	3.087	True
dec_PARP2_1101	PARP2	scaffold_div	CCC(CCO)C(=O)N1CCC(c2nc3c(C(N)=O)cc(Cl)cc3[nH]2)CC1	C	0.4571	0.1957	0.94	0.91	8	0.2992	PARP1;Parp1;PARP16;PARP11;PARP4;PARP15;PARP14;PARP2;PARP3;PARP10	0.3500;0.3404;0.3258;0.3161;0.3101;0.3023;0.3016;0.2992;0.2948;0.2946	1;14;24;25;29;43;44;48;52;55	0.3500	1	0.7002	392.89	2.43	True
dec_PARP2_1102	PARP2	scaffold_div	CCOc1ccc(C(=O)C2CCN(C(=O)CCCc3nc4ccccc4c(=O)[nH]3)CC2)cc1	C	0.6438	0.2391	0.94	0.88	6	0.2900	Tnks;TNKS;Tnks2;TNKS2;PARP3;PARP2;Parp2;eta;Parp1;PARP1	0.3049;0.3032;0.3004;0.2985;0.2933;0.2900;0.2868;0.2803;0.2733;0.2727	1;2;3;4;5;13;17;18;40;42	0.3049	1	0.5309	447.54	3.766	True
dec_PARP2_1103	PARP2	scaffold_div	CC(C)(CCN)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1	C	0.7759	0.1613	0.97	0.84	4	0.2896	PARP3;PARP1;PARP14;PARP2;Parp2;PARP16;PARP11;Parp1;PARP15;TNKS	0.3419;0.2967;0.2941;0.2896;0.2828;0.2816;0.2813;0.2808;0.2680;0.2679	1;12;18;26;28;29;31;37;45;46	0.3419	4	0.7857	339.4	1.333	True
dec_PARP2_1104	PARP2	scaffold_div	ClCc1ccc2c(c1)sc1nncn12	C	0.7368	0.1447	0.97	1.01	10	0.2894	PARP11;PARP10;PARP15;PARP3;PARP14;PARP12;TNKS;TNKS2;PARP16;PARP2	0.3776;0.3651;0.3629;0.3481;0.3461;0.3388;0.3232;0.3144;0.2953;0.2894	1;2;3;4;5;8;13;22;50;59	0.3776	1	0.5941	223.69	2.683	True
dec_PARP2_1105	PARP2	scaffold_div	CCc1cccc2c(=O)[nH]c(-c3ccc(NC(=O)C4CCN(C(=O)C5CCCCC5)CC4)cc3)nc12	C	0.4595	0.2809	0.91	0.93	6	0.2868	Parp1;PARP1;TNKS2;TNKS;Tnks;PARP2;Parp2;PARP8;PARP4;PARP3	0.3060;0.3036;0.2945;0.2900;0.2878;0.2868;0.2847;0.2818;0.2548;0.2539	1;2;5;93;101;105;107;109;155;156	0.3060	1	0.5357	486.62	4.91	True
dec_PARP2_1106	PARP2	scaffold_div	CC1(CBr)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1	C	0.78	0.1222	0.98	0.81	2	0.2867	PARP3;PARP2;Parp2;PARP1;PARP15;PARP12;Parp1;PARP16;PARP4;PARP10	0.3401;0.2867;0.2823;0.2779;0.2772;0.2761;0.2743;0.2655;0.2521;0.2505	1;12;13;14;18;19;22;33;40;41	0.3401	3	0.7633	350.19	3.102	True
dec_PARP2_1107	PARP2	scaffold_div	CCc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1	C	0.7209	0.1625	0.98	0.81	3	0.2850	PLA2G1B;Pla2g1b;PARP2;PARP1;Parp1;Parp2;PARP11;PARP12;PARP3;PARP4	0.2962;0.2887;0.2850;0.2849;0.2815;0.2782;0.2729;0.2698;0.2695;0.2618	1;2;3;4;13;18;30;31;32;34	0.2962	1	0.7639	265.32	2.891	True
dec_PARP2_1108	PARP2	scaffold_div	O=C(C=CBr)Nc1cccc2c1CN(C(=O)CCCn1c(=O)[nH]c(=O)c3ccccc31)C2	C	0.4507	0.1753	0.93	0.83	4	0.2845	Parp1;PARP1;PARP3;PARP2;PARP6;Parp2;PARP4;TNKS2;PARP8;aroD	0.3117;0.3093;0.2926;0.2845;0.2812;0.2809;0.2772;0.2703;0.2656;0.2632	1;3;5;6;19;20;38;39;45;46	0.3117	1	0.5115	497.35	2.86	True
dec_PARP2_1109	PARP2	scaffold_div	CCNC(=O)c1ccc(N2CCN([C@H]3CCN(C(=O)CCc4nc5c(c(=O)[nH]4)COCC5)C3=O)C[C@H]2C)cn1	C	0.4082	0.1681	0.9	1.81	1	0.2833	PARP2;Parp2;PARP3;PARP4;TNKS;Tnks;PARP12;Tnks2;TNKS2;PARP1	0.2833;0.2812;0.2401;0.2401;0.2383;0.2380;0.2373;0.2369;0.2359;0.2294	1;2;4;5;6;7;8;9;10;12	0.2833	1	0.5087	537.62	0.258	False
dec_PARP2_1110	PARP2	scaffold_div	CC(C)(CN)OC(=O)N1CCC(c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1	C	0.5417	0.2111	0.94	0.84	3	0.2872	PARP1;Parp1;PARP2;PARP11;Parp2;PARP16;PARP3;PARP14;PARP8;PARP12	0.3259;0.3245;0.2872;0.2720;0.2717;0.2703;0.2670;0.2395;0.2375;0.2348	1;2;24;26;27;28;29;48;51;53	0.3259	1	0.7492	377.42	1.854	True
dec_PARP2_1111	PARP2	scaffold_div	CCNC(=O)c1ccc(N2CCN([C@@H](C)c3cnc4cc(C)c(=O)[nH]c4c3)CC2)cn1	C	0.8281	0.1633	0.95	0.92	2	0.2803	PARP3;PARP2;Parp2;PARP1;Parp1;PARP12;PARP4;PARP16;KAT2A;PDE2A	0.2822;0.2803;0.2750;0.2401;0.2400;0.2297;0.2243;0.2023;0.2001;0.1997	1;2;3;15;16;19;20;53;54;55	0.2822	1	0.6576	420.52	2.259	True
dec_PARP2_1114	PARP2	mid_cosine	CNC(=O)c1cc(N2CCN(Cc3cnc4cc(CCO)c(=O)[nH]c4c3)CC2)cc(C(F)(F)F)n1	C	0.6203	0.19	0.93	0.9	3	0.2787	PARP3;PARP1;PARP2;Parp1;Parp2;PARP12;PARP4;TIPARP;PARP16;parE	0.3072;0.2791;0.2787;0.2753;0.2701;0.2646;0.2610;0.2415;0.2382;0.2217	1;12;13;21;30;31;33;40;41;51	0.3072	1	0.4805	490.49	1.553	True
dec_PARP2_1115	PARP2	mid_cosine	CNC(=O)c1ccc(N2CCN(Cc3cnc4cc(CCN)c(=O)[nH]c4c3)CC2)cn1	C	0.8413	0.2128	0.97	0.85	2	0.2782	PARP3;PARP2;Parp2;PARP1;Parp1;PARP4;parE;gyrB;PARP12;PARP10	0.2955;0.2782;0.2716;0.2597;0.2572;0.2443;0.2353;0.2288;0.2194;0.2137	1;4;13;14;16;18;19;28;55;59	0.2955	1	0.5301	421.51	0.501	True
dec_PIK3CA_1123	PIK3CA	top_cosine	CCC(=O)Nc1nc2ccc(-c3cnc(C)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1	C	0.6098	0.1863	0.97	0.97	1	0.3490	PIK3CA;Pik3ca;PIK3C2G;PIK3CG;Pik3cg;Pik3cb;PIK3CB;PIK3C2A;PIK3C2B;PIK3CD	0.3490;0.3473;0.3183;0.3082;0.3048;0.2832;0.2820;0.2810;0.2654;0.2397	1;3;26;27;40;90;91;92;96;97	0.3490	2	0.4611	454.49	3.388	True
dec_PIK3CA_1124	PIK3CA	top_cosine	Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCC(NC(=O)CP)CC4)cc3n2)cn1	C	0.8261	0.1792	0.97	0.98	1	0.3453	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;PIK3CD;Pik3cd;PIK3C2A;PIK3C2B	0.3453;0.3417;0.2888;0.2838;0.2718;0.2647;0.2287;0.2258;0.2157;0.2102	1;8;26;29;30;36;94;96;140;141	0.3453	0	0.4852	500.57	1.523	False
dec_PIK3CA_1125	PIK3CA	top_cosine	Nc1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCN(S(=O)(=O)CO)CC4)cc3n2)cn1	C	0.8125	0.1429	0.97	0.96	1	0.3364	PIK3CA;Pik3ca;Pik3cb;PIK3CG;Pik3cg;PIK3CB;PIK3C2A;PIK3C2B;PIK3CD;Pik3cd	0.3364;0.3329;0.2926;0.2903;0.2899;0.2886;0.2656;0.2574;0.2538;0.2531	1;5;26;27;28;30;92;94;95;96	0.3364	0	0.4634	506.61	-0.036	False
dec_PIK3CA_1126	PIK3CA	top_cosine	O=C(NCCP)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1	C	0.8696	0.1667	0.91	1.53	1	0.3346	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;Pik3cd;PIK3CD;PIK3C3;cka1	0.3346;0.3230;0.2945;0.2923;0.2544;0.2219;0.2173;0.2118;0.1969;0.1786	1;19;26;27;30;89;93;112;140;151	0.3346	0	0.4967	507.46	3.42	False
dec_PIK3CA_1127	PIK3CA	top_cosine	CCC(=O)Nc1nc2ccc(-c3cnc(N)nc3)cn2n1	C	0.5577	0.1685	0.98	0.98	1	0.3186	PIK3CA;Pik3ca;Pik3cg;PIK3CG;PIK3C2G;Pik3cb;PIK3CB;PIK3C2A;PIK3C2B;PIK3CD	0.3186;0.3143;0.2908;0.2906;0.2722;0.2692;0.2651;0.2595;0.2453;0.2237	1;5;26;27;89;90;92;94;96;97	0.3186	3	0.7446	283.3	1.117	True
dec_PIK3CA_1128	PIK3CA	top_cosine	O=C(NCP)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1	C	0.8529	0.1714	0.95	1.42	1	0.3231	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;Pik3cd;PIK3CD;PIK3C3;PDE1A	0.3231;0.3096;0.2727;0.2701;0.2341;0.2004;0.1921;0.1880;0.1735;0.1689	1;20;26;27;30;89;93;110;141;142	0.3231	0	0.5294	493.43	3.377	True
dec_PIK3CA_1129	PIK3CA	top_cosine	CC(C)(CS)OC(=O)N1CCC(n2ccc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1	C	0.6591	0.1681	0.97	0.93	1	0.3016	PIK3CA;Pik3ca;Pik3cb;PIK3CB;Pik3cg;PIK3CG;PIK3C3;Pik3cd;PIK3CD;CDPK1	0.3016;0.2982;0.2677;0.2674;0.2658;0.2633;0.2275;0.2076;0.2052;0.1947	1;4;26;27;29;30;94;102;109;149	0.3016	1	0.2301	630.78	5.456	False
dec_PIK3CA_1130	PIK3CA	top_cosine	CCOc1ccc(-c2cc(O[C@H]3CCCN(C(=O)C4CCOCC4)C3)c3ncnc(C)c3c2)cn1	C	0.525	0.1869	0.97	0.86	1	0.3027	PIK3CA;Pik3ca;Pik3cb;PIK3CB;Pik3cd;PIK3CD;PIK3CG;Pik3cg;PIK3C2A;PIK3C3	0.3027;0.3003;0.2713;0.2702;0.2643;0.2639;0.2576;0.2332;0.1906;0.1571	1;13;26;28;30;31;72;138;144;146	0.3027	0	0.5271	476.58	4.195	True
dec_PIK3CA_1131	PIK3CA	top_cosine	O=S(=O)(Cc1ccccc1)c1cc(-c2cnc(NBr)nc2)cc(N2CCOCC2)c1	C	0.8364	0.1429	0.96	1.05	1	0.3034	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;AKT1;Pik3cg;Akt1;USP7;PIK3C2G	0.3034;0.2962;0.2580;0.2531;0.2468;0.2434;0.2370;0.2362;0.2345;0.2269	1;20;26;28;30;32;68;75;88;100	0.3034	0	0.5292	489.4	3.676	True
dec_PIK3CA_1132	PIK3CA	top_cosine	O=c1ccnc2ccc(-c3cnc(OCO)c(NS(=O)(=O)c4cccc(F)c4)c3)cn12	C	0.8095	0.1442	0.98	0.91	1	0.3016	PIK3CA;Pik3ca;PIK3C2A;PIK3C2G;PIK3C2B;Pik3cb;PIK3CB;MAP3K12;PIK3CG;Pik3cg	0.3016;0.2924;0.2701;0.2632;0.2438;0.2407;0.2321;0.2191;0.2136;0.2119	1;14;26;27;29;30;33;34;39;41	0.3016	3	0.4381	442.43	2.025	True
dec_PIK3CA_1133	PIK3CA	top_cosine	NCCc1ncnc(N2CCN(C(=O)C3CC3)CC2)c1C#Cc1ccc(N)nc1	C	0.8103	0.14	0.91	1.93	1	0.2960	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;ARP7;PI4KB;Akt1;AKT1	0.2960;0.2936;0.2106;0.2071;0.1995;0.1858;0.1746;0.1661;0.1643;0.1637	1;4;26;27;30;91;94;95;96;97	0.2960	0	0.7258	391.48	0.413	True
dec_PIK3CA_1134	PIK3CA	top_cosine	O=C(NCCO)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1	C	0.8684	0.1453	0.97	0.96	1	0.2995	PIK3CA;Pik3ca;Pik3cb;PIK3CG;PIK3CB;Pik3cg;PIK3C2B;Pik3cd;PIK3CD;PIK3C2A	0.2995;0.2922;0.2434;0.2427;0.2382;0.2278;0.2056;0.1890;0.1844;0.1742	1;10;26;27;28;47;93;95;113;141	0.2995	0	0.299	557.66	2.676	False
dec_PIK3CA_1135	PIK3CA	top_cosine	O=C(CSC(=S)N1CCC(n2nnc3c(N4CCOCC4)nc(-c4ccc(OCBr)nc4)nc32)CC1)N1CCOCC1	C	0.4659	0.1261	0.95	0.99	1	0.3019	PIK3CA;Pik3ca;Pik3cb;PIK3C2B;PIK3CB;PIK3CG;Pik3cg;PIK3C2A;Pik3cd;PIK3CD	0.3019;0.2921;0.2600;0.2590;0.2527;0.2417;0.2329;0.2229;0.2053;0.2033	1;9;26;27;29;31;36;89;95;102	0.3019	0	0.2687	678.64	2.365	False
dec_PIK3CA_1136	PIK3CA	top_cosine	O=S(=O)(Cc1ccccc1)c1cc(-c2cnc(NP)nc2)cc(N2CCOCC2)c1	C	0.8364	0.1429	0.96	1.13	1	0.3057	PIK3CA;Pik3ca;Pik3cb;PIK3C2G;PIK3CB;AKT1;PIK3CG;PIK3C2A;Akt1;Pik3cg	0.3057;0.2929;0.2625;0.2533;0.2520;0.2448;0.2342;0.2317;0.2297;0.2208	1;21;26;28;29;31;36;40;44;94	0.3057	1	0.5873	442.48	3.156	True
dec_PIK3CA_1137	PIK3CA	top_cosine	CN(C)CCNS(=O)(=O)c1ccc(CP)c(-c2cncc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)c2)c1	C	0.443	0.1495	0.92	1.44	1	0.2963	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;PYR1;Ap3m1;PIK3CD;KDM4A	0.2963;0.2908;0.2604;0.2547;0.2473;0.2391;0.2297;0.2106;0.2040;0.2035	1;10;26;27;30;31;78;95;96;97	0.2963	0	0.3404	600.69	1.489	False
dec_PIK3CA_1138	PIK3CA	top_cosine	O=C(CCS)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1	C	0.7541	0.1584	0.94	1.69	1	0.3013	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;NAPEPLD;Pik3cg;PIK3CD;Napepld;Pik3cd	0.3013;0.2919;0.2522;0.2491;0.2341;0.2166;0.2103;0.2062;0.2044;0.1998	1;20;26;27;30;70;90;92;95;97	0.3013	0	0.6042	426.57	3.984	True
dec_PIK3CA_1139	PIK3CA	top_cosine	CN(/N=C/c1cnn2ccc(C#N)cc12)S(=O)(=O)c1cc([N+](=O)[O-])ccc1CCl	C	0.8769	0.0885	0.98	0.89	1	0.3045	PIK3CA;Pik3cb;PIK3CB;Pik3ca;Pik3cd;PIK3CD;PIK3CG;Pik3cg;CSNK2A2;CSNK2A1	0.3045;0.2935;0.2929;0.2923;0.2618;0.2582;0.2516;0.2371;0.1960;0.1954	1;18;22;23;30;35;73;137;142;144	0.3045	0	0.254	432.85	2.508	True
dec_PIK3CA_1140	PIK3CA	top_cosine	Nc1nc2ccc(-c3cc(N4CCN(C(=O)CF)CC4)nc(N4CCOCC4)n3)cc2s1	C	0.6029	0.1667	0.97	1.04	1	0.2960	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;PIK3R1;PIK3CD;Pik3cd;NBP2	0.2960;0.2884;0.2700;0.2655;0.2584;0.2508;0.2450;0.2223;0.2200;0.2147	1;9;26;27;30;31;86;94;99;139	0.2960	0	0.633	457.54	1.79	True
dec_PIK3CA_1141	PIK3CA	top_cosine	CCOc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1	C	0.8182	0.1915	0.98	0.85	1	0.2889	PIK3CA;Pik3ca;Pik3cb;PIK3C2A;PIK3CB;PIK3CG;KARS1;AKT1;Akt1;CDK6	0.2889;0.2868;0.2002;0.1957;0.1916;0.1906;0.1878;0.1838;0.1822;0.1771	1;4;26;28;30;31;50;88;91;101	0.2889	2	0.7557	366.43	2.653	True
dec_PIK3CA_1142	PIK3CA	top_cosine	NCc1ncnc(N2CCC(S(=O)(=O)CC3CC3)CC2)c1C#Cc1ccc(N)nc1	C	0.5846	0.1165	0.94	1.66	1	0.2908	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;CDPK1;Pik3cd;PIK3CD;Pik3cg;CDPK4	0.2908;0.2872;0.2304;0.2291;0.2182;0.2054;0.2051;0.2040;0.2000;0.1791	1;4;26;27;30;83;85;91;149;162	0.2908	0	0.6805	426.55	1.106	True
dec_PIK3CA_1143	PIK3CA	top_cosine	Nc1ncc(-c2nc(N3CCOCC3)c3cnn(CCBr)c3n2)cn1	C	0.5439	0.1031	0.98	0.94	1	0.2894	PIK3CA;Pik3ca;Pik3cb;PIK3CB;PIK3CG;Pik3cg;PIK3C3;PIK3CD;Pik3cd;accC	0.2894;0.2859;0.2699;0.2671;0.2605;0.2482;0.2382;0.2251;0.2247;0.2121	1;14;26;27;30;90;94;102;103;149	0.2894	1	0.6433	405.26	1.097	True
dec_PIK3CA_1144	PIK3CA	top_cosine	CCOc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5ccc(N)nc5)C4)c3C2)cc1C(F)F	C	0.5843	0.1453	0.97	0.86	1	0.2860	PIK3CA;Pik3ca;Pik3cb;PIK3CB;Pik3cd;PIK3CD;PIK3C2A;PIK3CG;Pik3cg;TIPARP	0.2860;0.2856;0.2194;0.2182;0.2168;0.2145;0.2074;0.1992;0.1851;0.1692	1;3;26;28;29;35;75;78;126;142	0.2860	0	0.5103	511.53	3.041	False
dec_PIK3CA_1145	PIK3CA	top_cosine	CCc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2C1CCCC1	C	0.7368	0.1429	0.95	1.54	1	0.2858	PIK3CA;Pik3ca;STK3;PRKCQ;CHEK1;Pik3cb;PIK3CB;PAK1;Pik3cg;Taok2	0.2858;0.2831;0.2371;0.2345;0.2211;0.2209;0.2160;0.2130;0.2089;0.2040	1;9;26;27;30;31;38;39;47;50	0.2858	0	0.7701	324.39	2.441	True
dec_PIK3CA_1146	PIK3CA	top_cosine	CCOc1cc(N2CCc3ncnc(O[C@H]4CCN(C(=O)N5CCOCC5)C4)c3C2)cnc1OC	C	0.7632	0.1228	0.97	0.87	1	0.2888	PIK3CA;Pik3ca;Pik3cd;PIK3CD;Pik3cb;PIK3CB;PIK3CG;Pik3cg;PIK3C2A;PIK3C2G	0.2888;0.2857;0.2603;0.2600;0.2502;0.2482;0.2477;0.2156;0.1996;0.1665	1;11;26;27;73;75;76;137;143;146	0.2888	0	0.6067	484.56	1.747	True
dec_PIK3CA_1147	PIK3CA	top_cosine	Cc1nc(N)nc2c1cc(-c1ccc(OCN)nc1)c(=O)n2C1CCCC1	C	0.8276	0.2105	0.98	0.86	1	0.2916	PIK3CA;Pik3ca;Pik3cb;PIK3CG;Pik3cg;PIK3CB;KARS1;folK;serS;Adora2a	0.2916;0.2826;0.1931;0.1923;0.1886;0.1878;0.1742;0.1723;0.1641;0.1594	1;6;26;28;33;37;92;96;118;123	0.2916	2	0.6784	366.43	2.154	True
dec_PIK3CA_1148	PIK3CA	top_cosine	CC1(CS)CC(=O)c2sc(N3CCOc4ccc(-c5ccc(NC(=O)Nc6cccnc6)cc5)cc43)nc2C1	C	0.6296	0.1842	0.97	0.94	1	0.2944	PIK3CA;Pik3ca;PIK3CG;PIK3CB;Pik3cb;Pik3cg;DGAT1;Dgat1;AKT2;PIK3CD	0.2944;0.2874;0.2731;0.2549;0.2543;0.2532;0.2410;0.2204;0.2122;0.2089	1;3;26;85;86;88;92;96;99;100	0.2944	0	0.2443	557.7	6.445	False
dec_PIK3CA_1149	PIK3CA	top_cosine	CN(c1cc(F)cc(F)c1)C(CCl)c1cc(C(=O)O)cc2c(=O)cc(N3CCOCC3)oc12	C	0.6765	0.1121	0.98	0.97	1	0.2863	PIK3CA;Pik3ca;PIK3CG;Pik3cb;PIK3CB;Pik3cg;PIK3CD;Pik3cd;murC;PIK3C3	0.2863;0.2821;0.2777;0.2756;0.2734;0.2621;0.2322;0.2318;0.2106;0.2059	1;9;23;25;28;55;93;94;141;142	0.2863	0	0.5356	478.88	4.022	True
dec_PIK3CA_1150	PIK3CA	top_cosine	CCNc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1	C	0.7119	0.2021	0.98	0.85	1	0.2831	PIK3CA;Pik3ca;KARS1;Pik3cb;PIK3CG;PIK3C2A;PIK3CB;AKT1;Akt1;Pik3cg	0.2831;0.2801;0.1910;0.1879;0.1874;0.1848;0.1829;0.1822;0.1798;0.1749	1;4;26;27;29;45;70;73;89;106	0.2831	2	0.7308	365.44	2.686	True
